Row ID,Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District_accident,Analysis Neighborhood_accident,Supervisor District_accident,Supervisor District 2012,Latitude_accident,Longitude_accident,Point_accident,data_as_of_accident,data_loaded_at_accident,Year_accident,Month_accident,DayOfWeek_accident,Location_accident,lat_round,lon_round,CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District_complaint,Neighborhood,Analysis Neighborhood_complaint,Police District_complaint,Latitude_complaint,Longitude_complaint,Point_complaint,point_geom,Source,data_as_of_complaint,data_loaded_at_complaint,Year_complaint,Month_complaint,DayOfWeek_complaint,Location_complaint
135537868050,2024-01-11 19:20:00,2024-01-11,19:20:00,2024,Thursday,2024-01-11 19:57:00,1355378,240024571,240112864.0,II,Initial,68050,Traffic Collision,Traffic Collision,Traffic Collision,Cite or Arrest Adult,MISSION ST \ WASHBURN ST,24417000,Southern,South of Market,6,6,37.7758903503418,-122.41513061523438,POINT (-122.415130615 37.77589035),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,1,Thursday,"37.7758903503418,-122.41513061523438",37.776,-122.415,101002044712,2025-06-06 05:43:43,06/09/2025 12:14:41 PM,06/09/2025 12:14:41 PM,Closed,Case Resolved - This case was assigned to Traffic Signal Complaint TSIG 2350,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 9TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,2025/06/19 01:00:00 AM,2025/06/19 02:54:34 AM,2025,6,Friday,"37.7762305281,-122.4147111681"
139062768050,2024-05-15 13:43:00,2024-05-15,13:43:00,2024,Wednesday,2024-05-15 13:43:00,1390627,240305860,241361795.0,II,Initial,68050,Traffic Collision,Traffic Collision,Traffic Collision,Cite or Arrest Adult,09TH ST \ MISSION ST,24313000,Southern,South of Market,6,6,37.77622985839844,-122.41471099853516,POINT (-122.414710999 37.776229858),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,5,Wednesday,"37.77622985839844,-122.41471099853516",37.776,-122.415,101000784221,2024-09-30 12:58:06,09/30/2024 01:14:05 PM,09/30/2024 01:14:09 PM,Closed,Case Resolved,311 - Supervisor,Damage Property,traffic_signal,,"INTERSECTION 9TH ST, MISSION ST, SAN FRANCISCO, CA 94103",9TH ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,2024/10/10 06:00:00 AM,2024/10/11 08:57:42 AM,2024,9,Monday,"37.7762305281,-122.4147111681"
139062768050,2024-05-15 13:43:00,2024-05-15,13:43:00,2024,Wednesday,2024-05-15 13:43:00,1390627,240305860,241361795.0,II,Initial,68050,Traffic Collision,Traffic Collision,Traffic Collision,Cite or Arrest Adult,09TH ST \ MISSION ST,24313000,Southern,South of Market,6,6,37.77622985839844,-122.41471099853516,POINT (-122.414710999 37.776229858),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,5,Wednesday,"37.77622985839844,-122.41471099853516",37.776,-122.415,101001890982,2025-05-08 16:20:15,05/09/2025 08:41:50 AM,05/09/2025 08:41:50 AM,Closed,Case Resolved - This case was assigned to Traffic Signal Complaint TSIG 1906,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 9TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,2025/05/19 01:00:00 AM,2025/05/19 02:52:31 AM,2025,5,Thursday,"37.7762305281,-122.4147111681"
139062768050,2024-05-15 13:43:00,2024-05-15,13:43:00,2024,Wednesday,2024-05-15 13:43:00,1390627,240305860,241361795.0,II,Initial,68050,Traffic Collision,Traffic Collision,Traffic Collision,Cite or Arrest Adult,09TH ST \ MISSION ST,24313000,Southern,South of Market,6,6,37.77622985839844,-122.41471099853516,POINT (-122.414710999 37.776229858),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,5,Wednesday,"37.77622985839844,-122.41471099853516",37.776,-122.415,101002044712,2025-06-06 05:43:43,06/09/2025 12:14:41 PM,06/09/2025 12:14:41 PM,Closed,Case Resolved - This case was assigned to Traffic Signal Complaint TSIG 2350,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 9TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,2025/06/19 01:00:00 AM,2025/06/19 02:54:34 AM,2025,6,Friday,"37.7762305281,-122.4147111681"
141124268050,2024-07-31 00:03:00,2024-07-31,00:03:00,2024,Wednesday,2024-07-31 00:14:00,1411242,240476568,242130002.0,IS,Initial Supplement,68050,Traffic Collision,Traffic Collision,Traffic Collision,Cite or Arrest Adult,09TH ST \ MISSION ST,24313000,Southern,South of Market,6,6,37.77622985839844,-122.41471099853516,POINT (-122.414710999 37.776229858),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,7,Wednesday,"37.77622985839844,-122.41471099853516",37.776,-122.415,101000784221,2024-09-30 12:58:06,09/30/2024 01:14:05 PM,09/30/2024 01:14:09 PM,Closed,Case Resolved,311 - Supervisor,Damage Property,traffic_signal,,"INTERSECTION 9TH ST, MISSION ST, SAN FRANCISCO, CA 94103",9TH ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,2024/10/10 06:00:00 AM,2024/10/11 08:57:42 AM,2024,9,Monday,"37.7762305281,-122.4147111681"
141124268050,2024-07-31 00:03:00,2024-07-31,00:03:00,2024,Wednesday,2024-07-31 00:14:00,1411242,240476568,242130002.0,IS,Initial Supplement,68050,Traffic Collision,Traffic Collision,Traffic Collision,Cite or Arrest Adult,09TH ST \ MISSION ST,24313000,Southern,South of Market,6,6,37.77622985839844,-122.41471099853516,POINT (-122.414710999 37.776229858),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,7,Wednesday,"37.77622985839844,-122.41471099853516",37.776,-122.415,101001890982,2025-05-08 16:20:15,05/09/2025 08:41:50 AM,05/09/2025 08:41:50 AM,Closed,Case Resolved - This case was assigned to Traffic Signal Complaint TSIG 1906,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 9TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,2025/05/19 01:00:00 AM,2025/05/19 02:52:31 AM,2025,5,Thursday,"37.7762305281,-122.4147111681"
141124268050,2024-07-31 00:03:00,2024-07-31,00:03:00,2024,Wednesday,2024-07-31 00:14:00,1411242,240476568,242130002.0,IS,Initial Supplement,68050,Traffic Collision,Traffic Collision,Traffic Collision,Cite or Arrest Adult,09TH ST \ MISSION ST,24313000,Southern,South of Market,6,6,37.77622985839844,-122.41471099853516,POINT (-122.414710999 37.776229858),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,7,Wednesday,"37.77622985839844,-122.41471099853516",37.776,-122.415,101002044712,2025-06-06 05:43:43,06/09/2025 12:14:41 PM,06/09/2025 12:14:41 PM,Closed,Case Resolved - This case was assigned to Traffic Signal Complaint TSIG 2350,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 9TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,2025/06/19 01:00:00 AM,2025/06/19 02:54:34 AM,2025,6,Friday,"37.7762305281,-122.4147111681"
142596868060,2024-09-22 00:01:00,2024-09-22,00:01:00,2024,Sunday,2024-09-22 00:08:00,1425968,240595500,242660014.0,IS,Initial Supplement,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Cite or Arrest Adult,09TH ST \ MISSION ST,24313000,Southern,South of Market,6,6,37.77622985839844,-122.41471099853516,POINT (-122.414710999 37.776229858),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,9,Sunday,"37.77622985839844,-122.41471099853516",37.776,-122.415,101000784221,2024-09-30 12:58:06,09/30/2024 01:14:05 PM,09/30/2024 01:14:09 PM,Closed,Case Resolved,311 - Supervisor,Damage Property,traffic_signal,,"INTERSECTION 9TH ST, MISSION ST, SAN FRANCISCO, CA 94103",9TH ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,2024/10/10 06:00:00 AM,2024/10/11 08:57:42 AM,2024,9,Monday,"37.7762305281,-122.4147111681"
142596868060,2024-09-22 00:01:00,2024-09-22,00:01:00,2024,Sunday,2024-09-22 00:08:00,1425968,240595500,242660014.0,IS,Initial Supplement,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Cite or Arrest Adult,09TH ST \ MISSION ST,24313000,Southern,South of Market,6,6,37.77622985839844,-122.41471099853516,POINT (-122.414710999 37.776229858),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,9,Sunday,"37.77622985839844,-122.41471099853516",37.776,-122.415,101001890982,2025-05-08 16:20:15,05/09/2025 08:41:50 AM,05/09/2025 08:41:50 AM,Closed,Case Resolved - This case was assigned to Traffic Signal Complaint TSIG 1906,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 9TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,2025/05/19 01:00:00 AM,2025/05/19 02:52:31 AM,2025,5,Thursday,"37.7762305281,-122.4147111681"
142596868060,2024-09-22 00:01:00,2024-09-22,00:01:00,2024,Sunday,2024-09-22 00:08:00,1425968,240595500,242660014.0,IS,Initial Supplement,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Cite or Arrest Adult,09TH ST \ MISSION ST,24313000,Southern,South of Market,6,6,37.77622985839844,-122.41471099853516,POINT (-122.414710999 37.776229858),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,9,Sunday,"37.77622985839844,-122.41471099853516",37.776,-122.415,101002044712,2025-06-06 05:43:43,06/09/2025 12:14:41 PM,06/09/2025 12:14:41 PM,Closed,Case Resolved - This case was assigned to Traffic Signal Complaint TSIG 2350,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 9TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,2025/06/19 01:00:00 AM,2025/06/19 02:54:34 AM,2025,6,Friday,"37.7762305281,-122.4147111681"
136285668069,2024-02-08 04:56:00,2024-02-08,04:56:00,2024,Thursday,2024-02-08 04:57:00,1362856,240084434,240390356.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Open or Active,06TH ST \ BRYANT ST,23897000,Southern,South of Market,6,6,37.77603912353516,-122.40252685546876,POINT (-122.402526855 37.776039124),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,2,Thursday,"37.77603912353516,-122.40252685546876",37.776,-122.403,101000261716,2024-06-20 11:42:43,06/21/2024 08:00:28 AM,06/21/2024 08:00:28 AM,Closed,Case Resolved - Please refer to Traffic Signal Shop complaint report 24-1919.  Replaced pedestrian module.,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 6TH ST, BRYANT ST, SAN FRANCISCO, CA 94103",6TH ST,6,South of Market,South of Market,SOUTHERN,37.7760394242,-122.4025241635,"(37.7760394242, -122.4025241635)",POINT (-122.402524164 37.776039424),Phone,2024/07/01 06:00:00 AM,2024/09/11 05:09:50 PM,2024,6,Thursday,"37.7760394242,-122.4025241635"
136285668069,2024-02-08 04:56:00,2024-02-08,04:56:00,2024,Thursday,2024-02-08 04:57:00,1362856,240084434,240390356.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Open or Active,06TH ST \ BRYANT ST,23897000,Southern,South of Market,6,6,37.77603912353516,-122.40252685546876,POINT (-122.402526855 37.776039124),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,2,Thursday,"37.77603912353516,-122.40252685546876",37.776,-122.403,101000946698,2024-10-30 16:03:25,11/06/2024 09:00:05 AM,11/06/2024 09:00:05 AM,Closed,Case Resolved - Please refer to Traffic Signal Shop complaint report 24-3346.  Re-lamped greens on two vehicle signals.,MTA - Traffic Signal,Damage Property,traffic_signal,,"489 6TH ST, SAN FRANCISCO, CA 94103",6TH ST,6,SOUTH OF MARKET,South of Market,SOUTHERN,37.77617938348698,-122.402662679597,"(37.77617938348698, -122.40266267959701)",POINT (-122.40266268 37.776179383),Mobile,2024/11/16 06:00:00 AM,2024/11/17 08:56:47 AM,2024,10,Wednesday,"37.77617938348698,-122.402662679597"
136534368069,2024-02-17 00:53:00,2024-02-17,00:53:00,2024,Saturday,2024-02-17 00:53:00,1365343,240105494,240480101.0,II,Initial,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,08TH ST \ MISSION ST,24311000,Southern,South of Market,6,6,37.77745819091797,-122.41315460205078,POINT (-122.413154602 37.777458191),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,2,Saturday,"37.77745819091797,-122.41315460205078",37.777,-122.413,101001684060,2025-03-29 06:56:38,03/31/2025 12:03:48 PM,03/31/2025 12:03:48 PM,Closed,Case Resolved - Please refer to TSS complaint report #1272.  Network issues.,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 8TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7774575216,-122.4131577588,"(37.7774575216, -122.4131577588)",POINT (-122.413157759 37.777457522),Phone,2025/04/10 01:00:00 AM,2025/04/10 02:52:13 AM,2025,3,Saturday,"37.7774575216,-122.4131577588"
136601068069,2024-02-19 19:00:00,2024-02-19,19:00:00,2024,Monday,2024-02-19 19:00:00,1366010,240105494,240480101.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,08TH ST \ MISSION ST,24311000,Southern,South of Market,6,6,37.77745819091797,-122.41315460205078,POINT (-122.413154602 37.777458191),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,2,Monday,"37.77745819091797,-122.41315460205078",37.777,-122.413,101001684060,2025-03-29 06:56:38,03/31/2025 12:03:48 PM,03/31/2025 12:03:48 PM,Closed,Case Resolved - Please refer to TSS complaint report #1272.  Network issues.,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 8TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7774575216,-122.4131577588,"(37.7774575216, -122.4131577588)",POINT (-122.413157759 37.777457522),Phone,2025/04/10 01:00:00 AM,2025/04/10 02:52:13 AM,2025,3,Saturday,"37.7774575216,-122.4131577588"
136912768060,2024-02-29 23:38:00,2024-02-29,23:38:00,2024,Thursday,2024-02-29 23:41:00,1369127,240135736,240603432.0,II,Initial,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Cite or Arrest Adult,04TH ST \ CLARA ST,23907000,Southern,South of Market,6,6,37.78121566772461,-122.400146484375,POINT (-122.400146484 37.781215668),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,2,Thursday,"37.78121566772461,-122.400146484375",37.781,-122.4,101000438804,2024-07-25 22:24:32,07/26/2024 06:29:26 AM,07/26/2024 06:29:26 AM,Closed,Case Resolved - This case was assigned to Traffic Signal Complaint 24-2220,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 4TH ST, HARRISON ST, SAN FRANCISCO, CA 94107",4TH ST,6,South of Market,South of Market,SOUTHERN,37.7807914872,-122.3996161961,"(37.7807914872, -122.3996161961)",POINT (-122.399616196 37.780791487),Phone,2024/08/05 06:00:00 AM,2024/09/11 05:09:50 PM,2024,7,Thursday,"37.7807914872,-122.3996161961"
136912768060,2024-02-29 23:38:00,2024-02-29,23:38:00,2024,Thursday,2024-02-29 23:41:00,1369127,240135736,240603432.0,II,Initial,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Cite or Arrest Adult,04TH ST \ CLARA ST,23907000,Southern,South of Market,6,6,37.78121566772461,-122.400146484375,POINT (-122.400146484 37.781215668),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,2,Thursday,"37.78121566772461,-122.400146484375",37.781,-122.4,101000439225,2024-07-26 06:46:34,07/26/2024 07:20:18 AM,07/26/2024 07:20:19 AM,Closed,"Case Resolved - Please refer to Traffic Signal Shop complaint reports 24-2210 FU, 24-2210FUA, 24-2220, 24-2220 FU",MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 4TH ST, HARRISON ST, SAN FRANCISCO, CA 94107",4TH ST,6,South of Market,South of Market,SOUTHERN,37.7807914872,-122.3996161961,"(37.7807914872, -122.3996161961)",POINT (-122.399616196 37.780791487),Phone,2024/08/05 06:00:00 AM,2024/09/11 05:09:50 PM,2024,7,Friday,"37.7807914872,-122.3996161961"
136912768060,2024-02-29 23:38:00,2024-02-29,23:38:00,2024,Thursday,2024-02-29 23:41:00,1369127,240135736,240603432.0,II,Initial,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Cite or Arrest Adult,04TH ST \ CLARA ST,23907000,Southern,South of Market,6,6,37.78121566772461,-122.400146484375,POINT (-122.400146484 37.781215668),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,2,Thursday,"37.78121566772461,-122.400146484375",37.781,-122.4,101000432993,2024-07-24 18:14:46,07/25/2024 05:46:55 AM,07/25/2024 05:46:55 AM,Closed,Case Resolved - This case was assigned to Traffic Signal Complaint 24-2210FU,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION HARRISON ST, 4TH ST, SAN FRANCISCO, CA 94107",HARRISON ST,6,South of Market,South of Market,SOUTHERN,37.7807914872,-122.3996161961,"(37.7807914872, -122.3996161961)",POINT (-122.399616196 37.780791487),Phone,2024/08/04 06:00:00 AM,2024/09/11 05:09:50 PM,2024,7,Wednesday,"37.7807914872,-122.3996161961"
137301168060,2024-03-13 20:55:00,2024-03-13,20:55:00,2024,Wednesday,2024-03-13 21:18:00,1373011,240164014,240733133.0,II,Initial,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Cite or Arrest Adult,09TH ST \ HARRISON ST,24209000,Southern,South of Market,6,6,37.77252578735352,-122.41007995605467,POINT (-122.410079956 37.772525787),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,3,Wednesday,"37.77252578735352,-122.41007995605467",37.773,-122.41,101000784377,2024-09-30 13:18:54,09/30/2024 02:02:21 PM,09/30/2024 02:02:21 PM,Closed,"Case Resolved - PG&E power outage, PG&E to restore power",MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 9TH ST, HARRISON ST, SAN FRANCISCO, CA 94103",9TH ST,6,South of Market,South of Market,SOUTHERN,37.7725265077,-122.4100768153,"(37.7725265077, -122.4100768153)",POINT (-122.410076815 37.772526508),Phone,2024/10/10 06:00:00 AM,2024/10/11 08:57:42 AM,2024,9,Monday,"37.7725265077,-122.4100768153"
139071968069,2024-05-15 16:39:00,2024-05-15,16:39:00,2024,Wednesday,2024-05-15 16:39:00,1390719,240306250,241362390.0,II,Initial,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,05TH ST \ CYRIL MAGNIN ST \ MARKET ST,30739000,Tenderloin,South of Market,6,6,37.783992767333984,-122.40806579589844,POINT (-122.408065796 37.783992767),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,5,Wednesday,"37.783992767333984,-122.40806579589844",37.784,-122.408,101001115042,2024-12-04 13:14:56,12/05/2024 09:20:02 AM,12/05/2024 09:20:02 AM,Closed,Case Resolved - Please refer to Traffic Signal Shop complaint report 24-3679.  Restored three color operation.,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 5TH ST, MARKET ST, SAN FRANCISCO, CA 94102",5TH ST,6,Downtown / Union Square,South of Market,TENDERLOIN,37.7839914164,-122.4080666083,"(37.7839914164, -122.4080666083)",POINT (-122.408066608 37.783991416),Phone,2024/12/15 06:00:00 AM,2024/12/16 09:05:32 AM,2024,12,Wednesday,"37.7839914164,-122.4080666083"
139071968069,2024-05-15 16:39:00,2024-05-15,16:39:00,2024,Wednesday,2024-05-15 16:39:00,1390719,240306250,241362390.0,II,Initial,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,05TH ST \ CYRIL MAGNIN ST \ MARKET ST,30739000,Tenderloin,South of Market,6,6,37.783992767333984,-122.40806579589844,POINT (-122.408065796 37.783992767),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,5,Wednesday,"37.783992767333984,-122.40806579589844",37.784,-122.408,101001115050,2024-12-04 13:15:51,12/04/2024 01:21:17 PM,12/04/2024 01:21:21 PM,Closed,Case is a Duplicate,311 - Supervisor,Damage Property,traffic_signal,,"INTERSECTION MARKET ST, 5TH ST, SAN FRANCISCO, CA 94102",MARKET ST,6,Downtown / Union Square,South of Market,TENDERLOIN,37.7839914164,-122.4080666083,"(37.7839914164, -122.4080666083)",POINT (-122.408066608 37.783991416),Phone,2024/12/14 06:00:00 AM,2024/12/15 08:58:03 AM,2024,12,Wednesday,"37.7839914164,-122.4080666083"
139600368060,2024-05-28 12:50:00,2024-05-28,12:50:00,2024,Tuesday,2024-06-04 07:41:00,1396003,240335027,241560575.0,IS,Initial Supplement,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Open or Active,MARKET ST \ MASON ST \ TURK ST,24898000,Tenderloin,South of Market,6,6,37.78328704833984,-122.40895080566406,POINT (-122.408950806 37.783287048),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,5,Tuesday,"37.78328704833984,-122.40895080566406",37.783,-122.409,101000891506,2024-10-20 13:14:38,10/21/2024 11:16:19 AM,10/21/2024 11:16:19 AM,Closed,Case Resolved - Please see Traffic Signal Shop complaint report 24-3145.  Power and operation restored.,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION MARKET ST, MASON ST, SAN FRANCISCO, CA 94102",MARKET ST,6,Tenderloin,South of Market,TENDERLOIN,37.7832878822,-122.4089522144,"(37.7832878822, -122.4089522144)",POINT (-122.408952214 37.783287882),Phone,2024/10/31 06:00:00 AM,2024/11/01 08:58:26 AM,2024,10,Sunday,"37.7832878822,-122.4089522144"
139600368060,2024-05-28 12:50:00,2024-05-28,12:50:00,2024,Tuesday,2024-06-04 07:41:00,1396003,240335027,241560575.0,IS,Initial Supplement,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Open or Active,MARKET ST \ MASON ST \ TURK ST,24898000,Tenderloin,South of Market,6,6,37.78328704833984,-122.40895080566406,POINT (-122.408950806 37.783287048),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,5,Tuesday,"37.78328704833984,-122.40895080566406",37.783,-122.409,101001075359,2024-11-25 15:06:04,11/25/2024 07:29:40 PM,11/25/2024 07:29:40 PM,Closed,Case Transferred - SFMTA street inspection,MTA - Accessible Pedestrian Signal,Damage Property,traffic_signal,,"INTERSECTION MASON ST, TURK ST, SAN FRANCISCO, CA 94102",MASON ST,6,Tenderloin,South of Market,TENDERLOIN,37.7832878822,-122.4089522144,"(37.7832878822, -122.4089522144)",POINT (-122.408952214 37.783287882),Phone,2024/12/05 06:00:00 AM,2024/12/06 08:57:07 AM,2024,11,Monday,"37.7832878822,-122.4089522144"
142680168050,2024-09-24 19:09:00,2024-09-24,19:09:00,2024,Tuesday,2024-09-24 19:12:00,1426801,240602133,242682784.0,IS,Initial Supplement,68050,Traffic Collision,Traffic Collision,Traffic Collision,Cite or Arrest Adult,MARKET ST \ MASON ST \ TURK ST,24898000,Tenderloin,South of Market,6,6,37.78328704833984,-122.40895080566406,POINT (-122.408950806 37.783287048),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,9,Tuesday,"37.78328704833984,-122.40895080566406",37.783,-122.409,101000891506,2024-10-20 13:14:38,10/21/2024 11:16:19 AM,10/21/2024 11:16:19 AM,Closed,Case Resolved - Please see Traffic Signal Shop complaint report 24-3145.  Power and operation restored.,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION MARKET ST, MASON ST, SAN FRANCISCO, CA 94102",MARKET ST,6,Tenderloin,South of Market,TENDERLOIN,37.7832878822,-122.4089522144,"(37.7832878822, -122.4089522144)",POINT (-122.408952214 37.783287882),Phone,2024/10/31 06:00:00 AM,2024/11/01 08:58:26 AM,2024,10,Sunday,"37.7832878822,-122.4089522144"
142680168050,2024-09-24 19:09:00,2024-09-24,19:09:00,2024,Tuesday,2024-09-24 19:12:00,1426801,240602133,242682784.0,IS,Initial Supplement,68050,Traffic Collision,Traffic Collision,Traffic Collision,Cite or Arrest Adult,MARKET ST \ MASON ST \ TURK ST,24898000,Tenderloin,South of Market,6,6,37.78328704833984,-122.40895080566406,POINT (-122.408950806 37.783287048),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,9,Tuesday,"37.78328704833984,-122.40895080566406",37.783,-122.409,101001075359,2024-11-25 15:06:04,11/25/2024 07:29:40 PM,11/25/2024 07:29:40 PM,Closed,Case Transferred - SFMTA street inspection,MTA - Accessible Pedestrian Signal,Damage Property,traffic_signal,,"INTERSECTION MASON ST, TURK ST, SAN FRANCISCO, CA 94102",MASON ST,6,Tenderloin,South of Market,TENDERLOIN,37.7832878822,-122.4089522144,"(37.7832878822, -122.4089522144)",POINT (-122.408952214 37.783287882),Phone,2024/12/05 06:00:00 AM,2024/12/06 08:57:07 AM,2024,11,Monday,"37.7832878822,-122.4089522144"
